user_id,community_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
39,0,-0.12283120329230438,0.01946337990960307,-0.37250606786667284,0.013989991865501782,-0.23156998495935086,0.025886810563403227,0.533725389428204,0.17645619463930404,0.35255087853200806,-0.39527423624736235,-0.23445182267713036,-0.09243747368609793,0.2550292683154001,0.036986285681981146,-0.20982409022690343,0.14423095253783946
40,0,-0.48455648971738713,-0.16506521340905808,0.0296366829148256,-0.06349457548792722,-0.4535997877047524,0.04427360909601896,0.20238486557051924,-0.18416764822053364,0.4508952013012666,-0.26431250319164457,-0.1426111126289251,-0.12610041461766802,0.3170121081164329,0.05676320328752203,0.05972260932087348,0.18375516117161747
41,5,0.26855834405229834,0.23263319461895735,0.24596951520249263,0.2536181414043055,0.22367048282985996,0.18618604016391818,0.20427145082145798,0.28663954283708704,0.2736032644647843,0.2655560179065957,0.23216428504869557,0.20079024647310126,0.25105611058587224,0.23712583657414432,0.30680527166734817,0.29558287823156687
42,1,0.06457230925251022,0.38063123143795635,-0.1635055220151383,-0.15967130872815805,-0.10158140213455658,0.19579183426358596,0.007811598445159354,0.08964618008184651,0.11353879958568748,0.4553617269258689,0.1635978463388585,0.22301513683634197,0.0873897408482473,0.19512367856880433,0.31442367841045743,0.5483181407175378
43,5,0.28528235456076934,0.27969385752862574,0.2792931148558023,0.2161833552072136,0.20254774425140123,0.25241745457458276,0.1597143333350625,0.15864122608146544,0.18885441612899126,0.20701336454716165,0.3399393214652415,0.26306868862525534,0.3488529774390201,0.20295111441936375,0.2942445091407791,0.21789397312576397
44,5,0.2596904332722508,0.30832442326618614,0.22817732120377435,0.22361079965425662,0.30389163546151005,0.1632588152095491,0.27076029342294805,0.19996846512002361,0.27787778444583966,0.1192234894271431,0.2616627464841975,0.2523718212088947,0.18879330426681304,0.27255075061951534,0.22368006565890253,0.34580244524379505
45,5,0.1885164271631182,0.3181501015362329,0.15333437765642,0.29228010336291244,0.2517971478545947,0.23806687490050188,0.25702645101703775,0.20310630971641055,0.24608634346493605,0.3135978078004782,0.13133972936192437,0.31445301314051516,0.2388394376906628,0.24313882567680675,0.30403406105970165,0.20803893365383577
46,1,-0.0388775116339088,0.2473219440431101,0.18697866332535681,0.23502741360976034,0.09321401642220815,0.060355812406259784,0.33541309007997,0.5660586554238176,-0.11094771397364009,0.10409491724736904,0.3588504787371338,-0.19918021686173037,0.17438087791991785,0.28066780447924633,0.23196702550725995,0.21744445309363775
47,4,0.27241760538445475,0.2014268914133241,0.3699543332371067,0.33576676850498616,0.2440135278052619,0.09624778803797111,0.24618216792019396,0.28767193916447037,0.19597731259339707,0.2308151252439297,0.18123847162679285,0.16984631883982265,0.23567177854479598,0.30547140398359796,0.22504068839481292,0.2656466061125604
48,5,0.23634679137362913,0.21727696256525963,0.16036094173430504,0.3083222617664835,0.296330470828391,0.37159232479581156,0.24947760795458856,0.2292197564655993,0.14055858947828387,0.2803438604497747,0.2519476249507002,0.16445864761734943,0.18163364594457987,0.23558342436001214,0.27843984738415567,0.28387772042133175
49,4,0.31484323107604956,0.09950255716753786,0.22494930479437686,0.21544772306081997,0.27943439796352804,0.35927459899514397,0.2618970779928516,0.10496644166803112,0.291863083838297,0.17932673572908123,0.21881264080602306,0.2523752412390426,0.36871142937901313,0.21656122086528914,0.22818309267622053,0.20821729019143123
50,1,-0.18068571764959312,0.07974587920569251,-0.17590142176689125,0.05455763978300176,0.15715009103030583,-0.04474347619818426,0.2460378746352793,0.28075630463672396,0.34715422865347106,0.17977930976675843,-0.0534995305365111,0.4554914762288662,0.20382603426809354,0.5328703174894242,0.18455829903405932,0.19567732418793787
51,0,0.5683123833140862,0.09143125335483411,0.09732350346117684,-0.07826613915064685,0.3451797591785922,-0.06648283224920153,0.17560880724895792,-0.07425603359358102,0.2688083305259737,-0.019555697921567836,0.3041379676232379,-0.5424866808541656,-0.05355786557305153,-0.009877290473849153,0.07705323297508333,-0.15750304917721372
52,5,0.23228762358805372,0.2231523429104169,0.3081562209182776,0.3191296923845475,0.21043604678069772,0.22501825313749627,0.17293456055388612,0.22322365063468022,0.2920152047446183,0.24736019757604877,0.16317175608089582,0.23691688960889423,0.27110321097015416,0.2477150871947791,0.3276069055448547,0.23106100616209213
53,0,0.33160636141378746,-0.05495555936661259,-0.002256874820956973,0.4533934487424567,0.287555661598043,0.23674431556449088,0.3157449092002806,0.1118048282144944,0.12446343308051755,0.13777994204784935,0.033060586167641653,-0.012256231526008306,0.477941415164509,-0.03781599228599895,-0.211151101404444,0.34692158847601157
54,4,0.20059204622992088,0.4242952451433574,0.17694822567433793,0.21842103006400562,0.24804593265720842,0.20444768810560188,0.30618249228830813,0.11075540022280336,0.16054099900753505,0.29002006341248604,0.21125428225940243,0.2748109867366385,0.2554228551563516,0.2611531368562793,0.2679350107566094,0.2368804979080151
55,6,0.2771432514294359,0.2600514997941218,0.2496684405974297,0.26613534308896225,0.21129794440366176,0.30424125416812453,0.213973937154438,0.2200615373263049,0.22691440781984898,0.24491750342288585,0.24207117045258905,0.2831225507387617,0.22463506875921033,0.2526879787052983,0.24065232727549155,0.26177043941160777
56,4,0.28393571366854764,0.2487186351562036,0.2713265018472287,0.27880761395386233,0.25682880617546805,0.11796164354063049,0.3135660242288069,0.23166770227918654,0.2819493356230475,0.19716952569730903,0.18729808399843934,0.2595832106502531,0.18692896447581964,0.25473745919081836,0.28640560753737454,0.26758397900688685
57,5,0.20865737749003765,0.22061577380341446,0.24543123882224654,0.25879018218522326,0.14447428745506286,0.17105256934861404,0.21435280387477962,0.2516538947987227,0.1919324028999791,0.37129914946834947,0.24541830033075204,0.29386103104917627,0.35801663399150907,0.21810473896581498,0.22982733210148248,0.2670609966464943
58,4,0.21673018923474996,0.27164430450389226,0.23760535184479672,0.31485506979336075,0.1222513298362656,0.12655483268977352,0.15784785128414566,0.4020945205231396,0.25218663194868546,0.2625966912895926,0.28195705907022167,0.20082734421590828,0.169569222298085,0.26083508826612606,0.26507909068387275,0.2943599906539549
59,6,0.19586172017170317,0.22229812452944356,0.3010417748886386,0.21877281092630774,0.1684296845676205,0.32214840880829615,0.22272275466476898,0.20008407514468704,0.2138371525135034,0.23896483498073356,0.2340840865326701,0.24893215005561714,0.34937342937959937,0.28213565175070515,0.2598606674455714,0.25132416950629044
60,0,0.04908509483499617,-0.1677884746629287,-0.09901282800790212,0.28548054931791317,-0.4346603612686779,-0.02145427482667362,-0.015627767861293086,-0.20319673954986436,-0.046825469395646954,0.24832335879673154,-0.2517289916584123,-0.0010087879354567157,-0.166432617840021,0.03789026410339642,0.7002926610082414,0.021000523045525188
61,6,0.27262088039943017,0.2384984587182924,0.23031824727157338,0.2501083147534973,0.30707569236102994,0.09647586581389046,0.24279303614230116,0.2450095423079945,0.27291332806525864,0.27190009093504036,0.34224930121936376,0.21567513571340555,0.2569914113606765,0.18530019342913942,0.23918205606713547,0.24690883601165503
62,5,0.12816251642698928,0.2775927744336108,0.2425542946861375,0.22408137900471084,0.40721864239308697,0.1750785454984337,0.14433046869108535,0.34918400800833926,0.24175502535360024,0.3025444201126441,0.19255109467639608,0.10463603945798011,0.20276689291285693,0.2872644418626747,0.2809047650296369,0.24017762708925985
63,0,-0.009290205874386647,0.1167266757151433,0.15173507328908709,-0.5417819699297124,0.15935555826837997,-0.19553501268106155,-0.5672160337261912,0.2191787553951146,-0.1057487807074371,0.17020484843375372,-0.3719561301022434,0.048633182273633335,0.09418201225398058,0.08796605310841828,0.1782220994796513,-0.08423425735248678
64,1,0.10860770817112718,0.042561863193184085,0.20913171769355246,-0.017044741967838797,0.353529831432849,0.13496941164692877,0.07230855145113824,0.004926576411339755,-0.06455730503836447,0.4334438649653008,0.0021365509642182947,0.4761513571655888,-0.01649416205612551,-0.2274572931986477,0.321648730015972,0.46870105693199837
65,0,-0.3421806262349411,-0.556493341143811,-0.025050121408962286,-0.214100115278241,-0.04318803487450298,-0.05919683002486081,-0.2729025997686517,-0.20972080872850482,0.0223708137986639,0.4035435342209779,0.1745290168836242,-0.18271601833785894,-0.03207464950293497,-0.3972919864131791,-0.013306708084269503,-0.12920124701286106
66,5,0.22363659874843372,0.2377122315744292,0.24722984388165872,0.12318001314124752,0.3224928887730165,0.2895679607347162,0.1509213023889873,0.29736682675554127,0.3123295137614528,0.3072834928164965,0.22530618122892526,0.26772496339270324,0.23640489059464798,0.21824242810633201,0.25736821423047745,0.18428317906872918
67,3,0.3108740113896003,0.3365513039685207,0.09191476098154973,0.2886662360666697,0.15819039935642032,0.25939055971311875,0.04043251392548956,0.1663754613406799,0.3383472872356758,0.3207019448234764,0.2956740525131306,0.24655689426057456,0.0926282205956111,0.3464566311765012,0.10399035289122723,0.26781066597759956
68,4,0.24838157177482825,0.20939040893064467,0.1407155350510034,0.2019014722327379,0.2094281105394795,0.2677587184377941,0.33806543843568554,0.2992776884079933,0.18821542250773826,0.21338678675365308,0.2290371346671998,0.24154853419147582,0.2840919641133875,0.2684247183900358,0.3385552841371289,0.23525416369914545
69,1,0.45418789832953577,-0.059136004861604724,0.0054328830262861,-0.015805971941440983,0.11829006038618009,0.20073705352420618,0.4202867314575657,0.17018761795151263,0.14752787433918207,-0.019289979725730075,0.2520933815578778,0.10029668372636151,0.44418276468087353,0.06872336117083466,-0.016385972814656032,0.48167153980081123
70,1,0.39159499201673753,0.20125574645431113,0.18335459016809572,0.332101881538464,0.25731584596305307,-0.17840849777564236,0.40741784159943273,0.18899380584453046,0.15152154174757249,0.20240310779110282,0.18131304350082622,0.3632218466152763,-0.11902336518291992,0.1029472534332875,0.01906894973859753,0.329592596661072
71,6,0.19428445703060016,0.2577215254470603,0.21361092235052553,0.32088370397689464,0.26722424235696035,0.292709431911842,0.1643160379764873,0.21282698396711497,0.24685727259154003,0.2626498844673452,0.25687513992364674,0.17531282288531608,0.23532076231415988,0.3021563252667119,0.3055438929796717,0.22623045759828497
72,0,0.22723765370799764,-0.07152702980688089,-0.3931958292726578,0.06239769709486449,-0.13084907976157603,-0.1106689749100986,-0.06661393650411966,0.24414142668613723,-0.5971271537717407,0.009507280923152728,0.17075873901695882,-0.2889669154706127,-0.09736761976778907,0.45776465284890777,-0.023252931029390772,0.04957481833729752
73,5,0.1648020347400827,0.2221878195177883,0.21992964457572828,0.292087119468134,0.29178992797511877,0.2701861644314846,0.21919031741852135,0.27572437633272606,0.2598908315970053,0.250286534844097,0.246781754078554,0.27410445479973317,0.31230834618675,0.2385292184745964,0.2091622940909712,0.20778844822568537
74,5,0.2833702084967247,0.28736208086536263,0.22510880560696225,0.22724439919006115,0.213787412264384,0.28454943981018405,0.234757293102465,0.21378827206498865,0.23979183866832582,0.17135492258416385,0.26058375873082856,0.19940739235046456,0.2737713672674809,0.23280664458984812,0.3099124648427296,0.29596493850832933
75,0,-0.31874434437375604,0.02883835634665251,-0.46098403119320186,0.1597080095870009,-0.10151725170402029,-0.1323601417490777,-0.3001495262830764,-0.19148176405842277,0.2664267408345442,0.32387172521890634,-0.15603918725483573,0.09373282779518817,-0.41472719065262414,-0.07801995541696245,0.29785024022029577,-0.17078292618568927
76,4,0.24604120177680341,0.3163788730199457,0.2636687859555701,0.31059642639697654,0.36045453173791747,0.27916037908291275,0.1709472832018837,0.2813148647862998,0.29602810718646183,0.14520078822463986,0.1746574657242819,0.18881847848165834,0.055629972613582386,0.2767119043486857,0.2137282376371148,0.23862159322554632
77,5,0.23500523979096596,0.18856047463213788,0.19652997853621007,0.21215382387692178,0.2598185804120607,0.24236071900731362,0.3716476191069058,0.18056912944424827,0.24446124078096554,0.26722821789273604,0.3052968097907993,0.2901270732679631,0.2692153908748741,0.24808102345853303,0.19348502286306618,0.22046082812338433
78,0,-0.0015341962808948669,-0.19389885054066272,0.1445148113809243,-0.014528747718699907,0.14069643338149784,-0.6112956419638124,0.00810140276151467,-0.5381076727397999,0.16259770811650667,-0.31414777951169864,-0.11251834864794073,-0.1749326703384738,0.05226380072737308,-0.05141672215052256,0.20754344789422025,-0.20338090226369832
79,0,-0.37001067971973656,-0.13014183004151542,-0.10698703244661048,-0.023282862666838634,0.1185700271732526,0.042888348029191205,0.23784200668984354,0.03947223371973846,0.12834193765570612,0.2848884824468817,-0.3524897340117731,0.6287643489308306,-0.2270568961336848,-0.16253141198828022,0.10933806265343847,0.23019322246254
80,3,0.2751476047217152,0.3915533911164882,0.3051863064161208,0.14384942946546855,0.2014979352542454,0.1685286605682055,0.28098675091010483,0.23473593464038503,0.18847757161721962,0.22703833110488897,0.3417594011864325,0.27086771166749896,0.22206835962238453,0.24536464845548453,0.14072887967245784,0.2180109356170862
81,4,0.22199596388569254,0.284026007576399,0.19494147662796804,0.26398291677215063,0.21273990059853776,0.21130064382552524,0.3188914118008654,0.34063264508250085,0.21175192298172324,0.2180761240607737,0.2374542155240824,0.2288865145102773,0.14136091885240126,0.15321149020868974,0.22880514296070806,0.3971790820959239
82,4,0.1872426051216945,0.20298881170976016,0.29366777590854976,0.28495883041230896,0.25311346277602104,0.370901789090879,0.24326162899781203,0.1915047427781824,0.27328434819703123,0.09128566242252742,0.20504246688906164,0.18970959809700058,0.19350117743978773,0.3554974230748641,0.2963685959564715,0.21471744816909724
83,4,0.28849423867649726,0.16820603447957289,0.25963288023162234,0.14385299452850162,0.26133254340210116,0.22803286636075284,0.23366664725859204,0.2997275213032835,0.2452482759534331,0.2110234234840917,0.23361529383592974,0.3188700855284763,0.25893658515594964,0.19355056517432642,0.36080445889980955,0.2000570898118165
84,1,0.2034770767896989,0.41105057718778476,0.2531708791073303,0.22137967358171742,-0.0950212659974601,-0.016754483962576852,0.15797666202183874,0.09765700430197116,-0.07278279141232673,0.41221926409229714,-0.1076361701925457,0.4654982243488119,0.3243419926203652,0.10041466970452409,0.28833517839382256,0.17553509838712025
85,0,0.3190397058704013,0.361248892021648,0.2648053049165845,0.2588342494353915,0.08697766301445989,-0.35002438605904523,0.29227498428194787,-0.18892168765532272,0.3294469443434635,-0.17970476375358874,0.11079265171556688,-0.12278696101241342,0.3796687760309821,0.0797641865598454,-0.13484266946081244,-0.20621260755819482
86,4,0.30105594512698586,0.27020628767012816,0.30851794549619166,0.2001774371620817,0.3377625378523366,0.21918738985957978,0.21100293340165893,0.16856398095029915,0.22840751410445245,0.2716013209617707,0.1728806097316893,0.18615153702519646,0.36336496134380625,0.20784993735846558,0.21558917827260046,0.23204546569858572
87,2,0.04294490621440687,0.3833754317529966,0.271681864001386,0.18960270943351445,0.42892371764860454,0.21494339679048266,0.17969154905531096,0.22642237699394796,0.41683842880521704,0.22968433415269107,0.32227570002741535,0.15571145299765882,0.17633458938612023,0.08143794624787307,0.07837110197781182,0.1708845138706111
88,1,0.24992324862164822,0.28131679842003426,0.014460792814815859,0.21765958961515092,0.21531100069660672,-0.14284621603963357,0.4279148611108044,0.30905884988068544,-0.09265761129615213,0.3724151959118962,0.38824134121809184,-0.14550345527265526,0.12564949715452056,0.007136698024183893,0.07926841064462291,0.3523048858782142
89,6,0.2784007381973265,0.1569440038777795,0.24939141091350037,0.26891205196793505,0.2222246814809281,0.21783713839350016,0.30348493104206087,0.33487946754816433,0.2956861825225276,0.23358008902335986,0.1627595042624902,0.21406703343115688,0.2594143951967337,0.2327671181623505,0.27472664830269394,0.22585666568872653
90,2,0.19693292640905397,-0.010389126200879206,0.18864579173596333,0.01818414272354711,0.08961323043507735,0.2970553469296997,0.19803248268344922,0.2965943859636544,0.31071606516046163,0.22942083932767998,0.3602488281275757,0.2388293617079248,0.14963609995441776,0.5047019586185596,0.26252070059948973,0.1403740077117475
91,4,0.2743969433612075,0.26315116157592744,0.26338203639892155,0.15130526863078056,0.27601758757445766,0.25646043716506417,0.15134447266337936,0.26921154171250855,0.1612929479451008,0.2939021872543981,0.20426383960866884,0.18518344750788387,0.2090373576340074,0.330803981392113,0.2718133110987166,0.3323188693553814
